CGT1009_Node_2_Prodigal_v2.6.3_CDS_5514_8618	gi:507088457:ref:WP_016159183.1:|FEATURES|acrB|multidrug|acrB	78.6	1033	220	1	3105	10	1	1033	0.0e+00	1562.7
CGT1009_Node_2_Prodigal_v2.6.3_CDS_5514_8618	gi:554958879:ref:WP_023203859.1:|FEATURES|acrB|multidrug|acrB	78.7	1033	219	1	3105	10	1	1033	0.0e+00	1562.0
CGT1009_Node_2_Prodigal_v2.6.3_CDS_5514_8618	NP_459470|FEATURES|acrB|multidrug|acrB	78.7	1033	219	1	3105	10	1	1033	0.0e+00	1561.6
CGT1009_Node_2_Prodigal_v2.6.3_CDS_5514_8618	ZP_04627600|FEATURES|acrB|multidrug|acrB	78.9	1032	218	0	3105	10	1	1032	0.0e+00	1561.6
CGT1009_Node_2_Prodigal_v2.6.3_CDS_5514_8618	CAC35725|FEATURES|acrB|multidrug|acrB	78.5	1032	222	0	3105	10	1	1032	0.0e+00	1561.2
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	AAC76298.1|FEATURES|AcrF|multidrug|AcrF	99.6	1034	4	0	1	3102	1	1034	0.0e+00	1937.9
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	ZP_02684554|FEATURES|acrB|multidrug|acrB	89.1	1032	112	0	1	3096	1	1032	0.0e+00	1751.9
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	ZP_02346647|FEATURES|acrB|multidrug|acrB	89.1	1032	112	0	1	3096	1	1032	0.0e+00	1751.9
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	ZP_03222019|FEATURES|acrB|multidrug|acrB	89.1	1032	113	0	1	3096	1	1032	0.0e+00	1750.7
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:447196041:ref:WP_001273297.1:|FEATURES|acrB|multidrug|acrB	89.1	1032	112	0	1	3096	1	1032	0.0e+00	1750.7
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:493954677:ref:WP_006898419.1:|FEATURES|acrB|multidrug|acrB	89.1	1032	113	0	1	3096	1	1032	0.0e+00	1750.3
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:493959393:ref:WP_006902972.1:|FEATURES|acrB|multidrug|acrB	89.1	1032	113	0	1	3096	1	1032	0.0e+00	1749.9
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:554955390:ref:WP_023200713.1:|FEATURES|acrB|multidrug|acrB	89.1	1032	113	0	1	3096	1	1032	0.0e+00	1749.6
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:554277680:gb:ESH13448.1:|FEATURES|acrB|multidrug|acrB	88.9	1028	114	0	13	3096	18	1045	0.0e+00	1740.3
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	CP000647.1.gene3710.p01|FEATURES|acrF|multidrug|acrF	86.7	1032	136	1	1	3096	1	1031	0.0e+00	1711.4
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:503341948:ref:WP_013576609.1:|FEATURES|acrB|multidrug|acrB	79.4	1032	213	0	1	3096	1	1032	0.0e+00	1577.8
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:780021998:ref:WP_045440626.1:|FEATURES|acrB|multidrug|acrB	79.2	1033	214	1	1	3096	1	1033	0.0e+00	1568.9
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	ZP_04612532|FEATURES|acrB|multidrug|acrB	79.1	1032	216	0	1	3096	1	1032	0.0e+00	1567.0
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:554682892:ref:WP_023182822.1:|FEATURES|acrB|multidrug|acrB	79.0	1033	216	1	1	3096	1	1033	0.0e+00	1567.0
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	ZP_04615616|FEATURES|acrB|multidrug|acrB	79.6	1032	211	0	1	3096	1	1032	0.0e+00	1567.0
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	CAL13137|FEATURES|acrB|multidrug|acrB	79.2	1032	215	0	1	3096	1	1032	0.0e+00	1565.4
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	ZP_02902384|FEATURES|acrB|multidrug|acrB	78.8	1033	218	1	1	3096	1	1033	0.0e+00	1563.9
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:754968546:ref:WP_042324453.1:|FEATURES|acrB|multidrug|acrB	78.9	1033	217	1	1	3096	1	1033	0.0e+00	1563.5
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	YP_001871463|FEATURES|acrB|multidrug|acrB	78.5	1032	222	0	1	3096	1	1032	0.0e+00	1562.7
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	YP_001721930|FEATURES|acrB|multidrug|acrB	78.5	1032	222	0	1	3096	1	1032	0.0e+00	1562.7
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:507088457:ref:WP_016159183.1:|FEATURES|acrB|multidrug|acrB	78.6	1033	220	1	1	3096	1	1033	0.0e+00	1562.7
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	gi:554958879:ref:WP_023203859.1:|FEATURES|acrB|multidrug|acrB	78.7	1033	219	1	1	3096	1	1033	0.0e+00	1562.0
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	NP_459470|FEATURES|acrB|multidrug|acrB	78.7	1033	219	1	1	3096	1	1033	0.0e+00	1561.6
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	ZP_04627600|FEATURES|acrB|multidrug|acrB	78.9	1032	218	0	1	3096	1	1032	0.0e+00	1561.6
CGT1238_Node_3_Prodigal_v2.6.3_CDS_271552_274656	CAC35725|FEATURES|acrB|multidrug|acrB	78.5	1032	222	0	1	3096	1	1032	0.0e+00	1561.2
CGT1009_Node_5_Prodigal_v2.6.3_CDS_149422_151956	YP_002467958|FEATURES|PBP-1B|beta-lactam|PBP-1B	54.4	720	323	2	232	2382	19	736	8.4e-237	816.2
CGT1009_Node_5_Prodigal_v2.6.3_CDS_149422_151956	P57296|FEATURES|PBP-1B|beta-lactam|PBP-1B	54.4	720	323	2	232	2382	19	736	1.1e-236	815.8
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	A7ZMC9|FEATURES|mdtK|multidrug|mdtK	99.8	457	1	0	1374	4	1	457	1.1e-251	864.8
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:447097676:ref:WP_001174932.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	1.5e-251	864.4
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:447097675:ref:WP_001174931.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	1.5e-251	864.4
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:545139426:ref:WP_021499212.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	1.9e-251	864.0
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:447097688:ref:WP_001174944.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	1.9e-251	864.0
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:723059650:ref:WP_033554081.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	2.5e-251	863.6
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:447097720:ref:WP_001174976.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	2.5e-251	863.6
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:447097677:ref:WP_001174933.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	3.3e-251	863.2
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:487560473:ref:WP_001716590.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	3.3e-251	863.2
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	B6IBA3|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	3.3e-251	863.2
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	ZP_03000572|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	3.3e-251	863.2
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:654665842:ref:WP_028126119.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	3.3e-251	863.2
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	ZP_03034990|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	3.3e-251	863.2
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:745768541:ref:WP_039064938.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	3.3e-251	863.2
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:485757462:ref:WP_001382958.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	4.3e-251	862.8
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:487415514:ref:WP_001682922.1:|FEATURES|mdtK|multidrug|mdtK	99.3	457	3	0	1374	4	1	457	4.3e-251	862.8
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:485866194:ref:WP_001464399.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	5.6e-251	862.4
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:693113188:ref:WP_032264335.1:|FEATURES|mdtK|multidrug|mdtK	99.3	457	3	0	1374	4	1	457	5.6e-251	862.4
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:693048721:ref:WP_032218252.1:|FEATURES|mdtK|multidrug|mdtK	99.3	457	3	0	1374	4	1	457	5.6e-251	862.4
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:447097694:ref:WP_001174950.1:|FEATURES|mdtK|multidrug|mdtK	99.3	457	3	0	1374	4	1	457	5.6e-251	862.4
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:545163983:ref:WP_021518728.1:|FEATURES|mdtK|multidrug|mdtK	99.3	457	3	0	1374	4	1	457	5.6e-251	862.4
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	YP_310429|FEATURES|mdtK|multidrug|mdtK	99.3	457	3	0	1374	4	1	457	5.6e-251	862.4
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:693063958:ref:WP_032229875.1:|FEATURES|mdtK|multidrug|mdtK	99.6	457	2	0	1374	4	1	457	7.3e-251	862.1
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	gi:654659075:ref:WP_028119961.1:|FEATURES|mdtK|multidrug|mdtK	99.3	457	3	0	1374	4	1	457	7.3e-251	862.1
CGT1317_Node_1_Prodigal_v2.6.3_CDS_10282_11655	NC_002695.1.912329.p01|FEATURES|mdtK|multidrug|mdtK	99.3	457	3	0	1374	4	1	457	7.3e-251	862.1
CGT1020_Node_11_Prodigal_v2.6.3_CDS_153036_153440	CP001918.1.gene1661.p01|FEATURES|DNA-binding_protein_H-NS|unclassified|DNA-binding_protein_H-NS	62.2	135	50	1	1	402	1	135	2.9e-30	127.5
CGT1020_Node_11_Prodigal_v2.6.3_CDS_153036_153440	CP000308.1.gene1582.p01|FEATURES|DNA-binding_protein_H-NS|unclassified|DNA-binding_protein_H-NS	54.1	135	58	3	1	402	1	132	4.9e-30	126.7
CGT1020_Node_11_Prodigal_v2.6.3_CDS_153036_153440	NC_002695.1.913113.p01|FEATURES|DNA-binding_protein_H-NS|unclassified|DNA-binding_protein_H-NS	60.0	135	53	1	1	402	1	135	3.5e-28	120.6
CGT1020_Node_11_Prodigal_v2.6.3_CDS_153036_153440	CP001138.1.gene1383.p01|FEATURES|DNA-binding_protein_H-NS|unclassified|DNA-binding_protein_H-NS	59.3	135	54	1	1	402	1	135	6.0e-28	119.8
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	YP_001290033|FEATURES|PBP-1A|beta-lactam|PBP-1A	53.1	857	340	17	2529	46	11	834	3.2e-244	840.9
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	EDK10390|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.7	857	343	16	2529	46	11	834	2.3e-242	834.7
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	AAC22099|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.6	857	344	16	2529	46	11	834	3.9e-242	833.9
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	EDJ91555|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.9	857	342	17	2529	46	11	834	5.1e-242	833.6
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	ZP_00156276|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.7	857	343	17	2529	46	11	834	2.5e-241	831.2
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	YP_001292390|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.7	857	343	17	2529	46	11	834	3.3e-241	830.9
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	YP_248152|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.6	857	344	17	2529	46	11	834	4.3e-241	830.5
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	ZP_01788419|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.6	857	344	17	2529	46	11	834	7.4e-241	829.7
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	ZP_04466634|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.6	857	344	17	2529	46	11	834	9.7e-241	829.3
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	ZP_04464540|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.5	857	345	17	2529	46	11	834	2.8e-240	827.8
CGT1058_Node_5_Prodigal_v2.6.3_CDS_170707_173259	ZP_00155442|FEATURES|PBP-1A|beta-lactam|PBP-1A	52.5	857	345	17	2529	46	11	834	3.7e-240	827.4
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_002808057|FEATURES|emrD|multidrug|emrD	100.0	394	0	0	1	1182	3	396	2.8e-219	756.9
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_312412|FEATURES|emrD|multidrug|emrD	99.7	394	1	0	1	1182	3	396	1.1e-218	755.0
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	NC_002695.1.915420.p01|FEATURES|emrD|multidrug|emrD	99.5	394	2	0	1	1182	3	396	1.4e-218	754.6
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	NP_756458|FEATURES|emrD|multidrug|emrD	99.5	394	2	0	1	1182	3	396	1.4e-218	754.6
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	gi:291431185:gb:EFF04178.1:|FEATURES|emrD|multidrug|emrD	99.5	394	2	0	1	1182	3	396	3.1e-218	753.4
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_001882481|FEATURES|emrD|multidrug|emrD	99.5	394	2	0	1	1182	1	394	4.1e-218	753.1
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	ZP_03063464|FEATURES|emrD|multidrug|emrD	99.7	394	1	0	1	1182	3	396	4.1e-218	753.1
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	ABG71850|FEATURES|emrD|multidrug|emrD	99.2	394	3	0	1	1182	3	396	4.1e-218	753.1
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_543187|FEATURES|emrD|multidrug|emrD	99.2	394	3	0	1	1182	3	396	7.0e-218	752.3
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	CP000034.1.gene4157.p01|FEATURES|emrD|multidrug|emrD	99.2	394	3	0	1	1182	3	396	9.1e-218	751.9
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_410000|FEATURES|emrD|multidrug|emrD	99.5	394	2	0	1	1182	3	396	1.2e-217	751.5
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	gi:641686680:emb:CDN84509.1:|FEATURES|emrD|multidrug|emrD	99.0	394	4	0	1	1182	3	396	2.0e-217	750.7
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_002400178|FEATURES|emrD|multidrug|emrD	99.0	394	4	0	1	1182	1	394	3.8e-216	746.5
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	ZP_02901431|FEATURES|emrD|multidrug|emrD	97.7	394	9	0	1	1182	3	396	4.2e-215	743.0
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_002384997|FEATURES|emrD|multidrug|emrD	93.1	394	27	0	1	1182	1	394	6.6e-208	719.2
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	CP001138.1.gene3995.p01|FEATURES|emrD|multidrug|emrD	92.9	394	28	0	1	1182	1	394	8.9e-205	708.8
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_001572785|FEATURES|emrD|multidrug|emrD	92.6	394	29	0	1	1182	1	394	2.6e-204	707.2
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_002043045|FEATURES|emrD|multidrug|emrD	92.9	394	28	0	1	1182	1	394	2.6e-204	707.2
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	CAD03195|FEATURES|emrD|multidrug|emrD	92.6	394	29	0	1	1182	1	394	3.4e-204	706.8
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_002639394|FEATURES|emrD|multidrug|emrD	92.6	394	29	0	1	1182	1	394	3.4e-204	706.8
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	NP_462699|FEATURES|emrD|multidrug|emrD	92.6	394	29	0	1	1182	1	394	1.3e-203	704.9
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_002217746|FEATURES|emrD|multidrug|emrD	92.4	394	30	0	1	1182	1	394	3.7e-203	703.4
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_002245675|FEATURES|emrD|multidrug|emrD	92.4	394	30	0	1	1182	1	394	4.9e-203	703.0
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_002228414|FEATURES|emrD|multidrug|emrD	91.9	394	32	0	1	1182	1	394	5.4e-202	699.5
CGT1009_Node_10_Prodigal_v2.6.3_CDS_92450_93634	YP_001451632|FEATURES|emrD|multidrug|emrD	90.9	394	36	0	1	1182	1	394	2.3e-200	694.1
CGT1084_Node_11_Prodigal_v2.6.3_CDS_151164_151487	gi:135617:sp:P28816.1:TETD_ECOLX|FEATURES|tetD|tetracycline|tetD	51.0	102	50	0	7	312	26	127	3.2e-24	107.1
CGT1084_Node_11_Prodigal_v2.6.3_CDS_151164_151487	AF326777.3.gene22.p01|FEATURES|tetD|tetracycline|tetD	51.0	102	50	0	7	312	26	127	3.2e-24	107.1
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:446164900:ref:WP_000242755.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	100.0	210	0	0	633	4	1	210	1.2e-118	421.8
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:446164903:ref:WP_000242758.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	99.5	210	1	0	633	4	1	210	2.6e-118	420.6
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:446164899:ref:WP_000242754.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	99.5	210	1	0	633	4	1	210	3.4e-118	420.2
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:490192342:ref:WP_004090925.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	99.5	210	1	0	633	4	1	210	5.7e-118	419.5
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:490856477:ref:WP_004718520.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	99.0	210	2	0	633	4	1	210	5.7e-118	419.5
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	BAE77933.1|FEATURES|CRP|multidrug|CRP	99.5	210	1	0	633	4	1	210	5.7e-118	419.5
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:446164891:ref:WP_000242746.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	99.0	210	2	0	633	4	1	210	9.8e-118	418.7
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:446164906:ref:WP_000242761.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	99.5	210	1	0	633	4	1	210	9.8e-118	418.7
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:499731375:ref:WP_011412109.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	99.0	210	2	0	633	4	1	210	1.3e-117	418.3
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:488141089:ref:WP_002212297.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	98.6	210	3	0	633	4	1	210	1.3e-117	418.3
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:491328221:ref:WP_005186183.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	98.6	210	3	0	633	4	1	210	1.7e-117	417.9
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:912988429:ref:WP_050336136.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	98.1	210	4	0	633	4	1	210	3.7e-117	416.8
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:491301754:ref:WP_005159757.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	98.1	210	4	0	633	4	1	210	4.9e-117	416.4
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:498913343:ref:WP_010848517.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	98.1	210	4	0	633	4	1	210	8.3e-117	415.6
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:911316108:ref:WP_050153302.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	98.1	210	4	0	633	4	1	210	8.3e-117	415.6
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:490367208:ref:WP_004246872.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	98.6	210	3	0	633	4	1	210	8.3e-117	415.6
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	gi:910876454:ref:WP_050124217.1:|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	97.6	210	5	0	633	4	1	210	3.1e-116	413.7
CGT1058_Node_5_Prodigal_v2.6.3_CDS_201667_202299	CP004022.1.gene2827.p01|FEATURES|cAMP-regulatory_protein|unclassified|cAMP-regulatory_protein	97.5	163	4	0	492	4	1	163	5.8e-86	313.2
